ID;Ano;Mes;Solicitante;Beneficiario;Tipo_Solicitante;Sub_Tipo_Dispensa;Resolucion;Moneda;Valor_CIF_Suma
9083;319;2;La Asociacion  Capacitacion Educacion, Produccion, Unificacion, Desarrollo, Organizacion    Cepudo;Cepudo;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;10614
9084;319;2;Fuerza De Tarea Conjunta Bravo;Fuerza De Tarea Conjunta Bravo;Dispensas Oficiales;Fuerza De Tarea Conjunto Bravo;Con Lugar;1;31846284
9085;319;2;Embajada De Los Estados Unidos De America;Dennis Colby Griffth;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;520142
9086;319;2;Embajada De Los Estados Unidos De America;David Paul Bundy;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;9060
9087;319;2;Embajada De Los Estados Unidos De America;Alejandro Fernandez;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;4490
9088;319;2;Embajada De Los Estados Unidos De America;Jose Covarrubias Jr;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;46235
9089;319;2;Embajada De Los Estados Unidos De America;Victor Bruce Curley;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;2470
9090;319;2;Embajada De Los Estados Unidos De America;Brian Yung Pau Chang;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;8425
9091;319;2;Secretaria De Salud;Programa Ampliado De Inmunizaciones (Pai);Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;1029877
9092;319;2;Villas Corporacion S.A De C.V. (Vicorsa);Villas Corporacion S.A De C.V. (Vicorsa);Dispensas Especiales;Zolitur;Con Lugar;1;2965773
9093;319;2;Inversiones Turisticas De  Honduras, S. De R.L.;Inversiones Turisticas De Honduras, S. De R.L.;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;2;43753506
9094;319;2;Corporacion Centroamericana De Servicios De Navegacion Aerea  Cocesna;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Dispensas Oficiales;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Con Lugar;1;26662269
9095;319;2;Corporacion Centroamericana De Servicios De Navegacion Aerea  Cocesna;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Dispensas Oficiales;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Con Lugar;1;26868065
9096;319;2;Corporacion Centroamericana De Servicios De Navegacion Aerea  Cocesna;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Dispensas Oficiales;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Con Lugar;1;13480
9097;319;2;Iglesia Catolica De Honduras;Arquidiocesis De Tegucigalpa Parroquia Santos Arcangeles;Dispensas Especiales;Iglesia Catolica De Honduras;Con Lugar;1;23000
9098;319;2;Empresa Centroamericana De Energia S.A De C.V.;Empresa Centramericana De Energia S.A. De C.V.;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;28500
9099;319;2;Iglesia Catolica De Honduras;Arquidiocesis De Tegucigalpa  Hermanas Carmelitas De San Jose;Solicitud De Venta De Veh;Venta Iglesias Previo Pago;Con Lugar;1;14600
9100;319;2;Municipalidad De Pimienta, Cortes;Brigadas Medicas;Dispensas Oficiales;Municipalidades Donaciones;Con Lugar;1;5561
9101;319;2;La Asociacion  Capacitacion Educacion, Produccion, Unificacion, Desarrollo, Organizacion    Cepudo;Cepudo;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;2084849
9102;319;2;Fotovoltaica Los Prados S.A.;Proyecto Fotovoltaica Los Prados;Dispensas Especiales;Enegia Solar;Con Lugar;1;25875885
9103;319;2;General Concrete Services, S.A. De C.V.;General  Concrete Services, S.A. De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;7900
9104;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;9727453
9105;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;40654
9106;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;7085704
9107;319;2;Anthonys Key Hotel Corporation S.A. De C.V.;Anthonys Key Hotel Corporation S.A. De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;269392
9108;319;2;Organizacion De Las Naciones Unidas Para La Alimentacion Y La Agricultura (Fao);Organizacion De Las Naciones Unidas Para La Alimentacion Y La Agricultura (Fao);Dispensas Oficiales;Fao/Pma;Con Lugar;1;3820
9109;319;2;Asociacion Amor Cristiano Internacional De Tegucigalpa Orfanatorio Emmanuel;Asociacion Brigadas De Amor Cristiano;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;1285128
9110;319;2;Programa De Las Naciones Unidas  Para El Desarrollo  Pnud;Universidad  Nacional Autonoma De Honduras;Dispensas Oficiales;Programa De Las Naciones Unidas Para El Desarrollo P.N.U.D.;Con Lugar;1;831634
9111;319;2;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Dispensas Oficiales;Embajadas;Con Lugar;1;4812
9112;319;2;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Dispensas Oficiales;Embajadas;Con Lugar;1;9773
9113;319;2;Sielsol S De R.L.;Sielsol  S. De R.L.;Dispensas Especiales;Enegia Solar;Con Lugar;1;75697037
9114;319;2;Fundacion Para La Vivienda Cooperativa Chf Internacional;Conjunto De Servicios Integrados De Its Y Vh Para Poblaciones Clave Y Vulnerables En Honduras.;Dispensas Oficiales;Fundacion Para La Vivienda Cooperativa Chf;Con Lugar;1;1231906
9115;319;2;Fundacion Para La Vivienda Cooperativa Chf Internacional;Conjunto De Servicios Integrados De Its Y Vh Para Poblaciones Clave Y Vulnerables En Honduras.;Dispensas Oficiales;Fundacion Para La Vivienda Cooperativa Chf;Con Lugar;1;7476369
9116;319;2;Organizacion Panamericana De La Salud Organizacion Mundial De La Salud(Ops Oms)En Honduras;Organizacion  Panamericana De La Salud Organizacion Mundial De La Salud (Ops Oms)En Honduras;Dispensas Oficiales;Organización Panamericana De La Salud / Organización Mundial De La Salud Ops/Oms;Con Lugar;1;24300
9117;319;2;Embajada De La Republica Dominicana;Marino Beriguete;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;55000
9118;319;2;Honduran Green Power Corporation S.A. De C.V.;Proyecto Generacion De Energia Electrica Por Medio De Combustible Biomasico;Dispensas Especiales;Hidroelectrica Para Autoconsumo;Con Lugar;1;42500
9119;319;2;Embajada De La Republica De China (Taiwan);Liu, Kun-Chen,;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;9505
9120;319;2;Terence Colbert Zapata Reeves;Terence Colbert Zapata Reeves;Solicitud De Venta De Veh;Venta Previo Pago Diputados;Con Lugar;1;23000
9121;319;2;Escuela Agricola Panamericana;Namig Saray Herrera Blanco;Solicitud De Venta De Veh;Venta Libre Funcionarios De Organismos;Con Lugar;1;10000
9122;319;2;Escuela Agricola Panamericana;Escuela Agricola Panamericana;Solicitud De Venta De Veh;Venta Libre Organismos Internacionales;Con Lugar;2;661500
9123;319;2;Escuela Agricola Panamericana;Escuela Agricola Panamericana;Solicitud De Venta De Veh;Venta Libre Organismos Internacionales;Con Lugar;2;661500
9124;319;2;Empresa Nacional De Energia Electrica  Enee;Empresa Nacional De Energia Electrica Enee;Dispensas Oficiales;Empresa Nacional De Energia Electrica;Con Lugar;1;6661807
9125;319;2;Fondo Cafetero  Nacional;Fondo Cafetero Nacional;Solicitud De Venta De Veh;Venta Previo Pago;Con Lugar;1;17800
9126;319;2;Fondo Cafetero  Nacional;Fondo Cafetero Nacional;Solicitud De Venta De Veh;Venta Previo Pago;Con Lugar;1;18500
9127;319;2;Aceydesa;Aceydesa;Permisos Especiales De Im;Zonas Libres;Con Lugar;1;48200
9128;319;2;Hidroelectricas De Occidente S De R.L.C.V;Proyecto Hidroelectrico Pencaligue;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;16929
9129;319;2;La Asociacion  Capacitacion Educacion, Produccion, Unificacion, Desarrollo, Organizacion    Cepudo;Cepudo;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;626383
9130;319;2;Empresa Nacional De Energia Electrica  Enee;Empresa Nacional De Energia Electrica Enee;Dispensas Oficiales;Empresa Nacional De Energia Electrica;Con Lugar;1;394103
9131;319;2;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;180119
9132;319;2;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;1494656
9133;319;2;Embajada De Los Estados Unidos De America;David Paul Bundy;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;3603688
9134;319;2;Embajada De Los Estados Unidos De America;Devim Lawrence Rickey;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;2961537
9135;319;2;Embajada De Los Estados Unidos De America;Anya Laurel Glenn;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;1891468
9136;319;2;Embajada De Los Estados Unidos De America;Theodore Le Boutillier Glen Iv;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;2478946
9137;319;2;Fundacion  Jezreel(Dios Siembra) En Niños Y Niñas De Honduras;Fundacion Jezreel (Dios Siembra)En Ninos Y Niñas De Honduras;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;9107
9138;319;2;Fundacion Para El Desarrollo De La Vivienda  Social  Urbana Y Rural  Fundevi;Fundacion Para El Desarrollo De La Vivienda  Social Y Urbana  Y Rural  Fundevi;Dispensas Especiales;Instituciones Con Su Propio Decreto;Con Lugar;1;48000
9139;319;2;Organismo Internacional Regional De Sanidad Agropecuaria  Oirsa;Organismo Internacional De Sanidad Agropecuaria  Oirsa;Dispensas Oficiales;Organismo Internacional Regional De Sanidad Agropecuaria Oirsa;Con Lugar;1;60538
9140;319;2;Embajada De Canada;Isabelle Solon Helal;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;2946444
9141;319;2;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Solicitud De Venta De Veh;Venta Libre Embajadas;Con Lugar;2;41963796
9142;319;2;Sociedad Inversiones M & M S.A.;Inversiones M & M S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;2982419
9143;319;2;Pineapple Center S.A.;Pineapple Center S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;2500977
9144;319;2;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;1006505
9145;319;2;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Permisos Oficiales De Imp;Embajadas;Con Lugar;1;715067386
9146;319;2;Asociacion Programa Amigo De Los Niños (Apan);Asociacion Programa Amigo De Los Niños (Apan);Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;24000
9147;319;2;Unidad Administradora De Proyectos De La Secretaria De Estado En El Despacho De Finanzas;Programa Multisectorial De Emergencia Fortalecimiento Fiscal Y Equidad Social;Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;4060
9148;319;2;Umbul & Umbul Fine Forniture;Lynn Diann Michel;Dispensas Especiales;Zolitur;Con Lugar;1;1426469
9149;319;2;Bay Island Electric Suply Y Plaza Mar;Bay Island Electric Suply Y Plaza Mar;Dispensas Especiales;Zolitur;Con Lugar;1;2303481
9150;319;2;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;249872
9151;319;2;Organizacion Panamericana De La Salud Organizacion Mundial De La Salud(Ops Oms)En Honduras;Organizacion  Panamericana De La Salud Organizacion Mundial De La Salud (Ops Oms)En Honduras;Dispensas Oficiales;Organización Panamericana De La Salud / Organización Mundial De La Salud Ops/Oms;Con Lugar;1;205500
9152;319;2;Secretaria De Estado En El Despacho De Defensa Nacional;Fuerza Aerea  Hondureña;Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;3370014
9153;319;2;Secretaria De Estado En El Despacho De Defensa Nacional;Fuerza Aerea  Hondureña;Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;5414527
9154;319;2;Secretaria De Estado En El Despacho De Defensa Nacional;Fuerza Aerea  Hondureña;Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;38149824
9155;319;2;Bay Island Electric Suply Y Plaza Mar;Bay Island Electric Suply Y Plaza Mar;Dispensas Especiales;Zolitur;Con Lugar;1;2037525
9156;319;2;Darcy Wade Martinez Power Boat;Darcy Wade Martinez Power Boat;Dispensas Especiales;Zolitur;Con Lugar;1;993008
9157;319;2;Milton Bight Holding Company, S.A.;Milton Bight Holding Company, S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;268548
9158;319;2;Roatan Electric Company, S. A.De C. V., (Reco S.A. De C. V.);Roatan Electric Company, S. A.De C. V., (Reco S.A. De C. V.);Dispensas Especiales;Zolitur;Con Lugar;1;1204438
9159;319;2;Roatan Electric Company, S. A.De C. V., (Reco S.A. De C. V.);Roatan Electric Company, S. A.De C. V., (Reco S.A. De C. V.);Dispensas Especiales;Zolitur;Con Lugar;1;4574783
9160;319;2;Empresa Nacional De Energia Electrica  Enee;Empresa Nacional De Energia Electrica  Sinohydro Corporation Limited;Dispensas Oficiales;Empresa Nacional De Energia Electrica;Con Lugar;1;179696485
9161;319;2;Embajada De Los Estados Unidos De America;Juan Manuel Henao-Gomez;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;152611
9162;319;2;Embajada De Brasil;Geraldo Goveia Dias;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;23915
9163;319;2;Anthonys Key Hotel Corporation S.A. De C.V.;Anthonys Key Hotel Corporation S.A. De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;3218676
9164;319;2;Fondo De Poblacion De Las Naciones Unidas   Unfpa -Honduras;Fondo De Poblacion De La Naciones Unidas Unfpa -Honduras;Dispensas Oficiales;Fondo De Poblacion De Las Naciones Unidas Unfpa-Honduras;Con Lugar;1;9601914
9165;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;9364671
9166;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;714883
9167;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;15323661
9168;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;12895437
9169;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;9182691
9170;319;2;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;11538887
9171;319;2;Hidroelectrica Cuyagual  S.A.De C.V.;Proyecto Hidroelectrico Santa Lucia;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;2036591
9172;319;2;Hidroelectrica Cuyagual  S.A.De C.V.;Proyecto Hidroelectrico Santa Lucia;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;1019584
9173;319;2;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Dispensas Oficiales;Embajadas;Con Lugar;1;4797
9174;319;2;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Dispensas Oficiales;Embajadas;Con Lugar;1;2101958
9175;319;2;Sociedad Mercantil Astaldi S.P.A.Sucursal Honduras;Finalizacion Construccion Seccion I-B Y Obras Complementarias Del Anillo Periferico De Tegucigalpa (Tramo: Carretera Ca-5 Norte, Puente Los Laureles Obra Complementaria: Paso A Desnivel Col. Arturo Quezada, Paso A Desnivel Col. Israel Sur, Paso A Desnive;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;3723385161
9176;319;2;Sociedad Mercantil Astaldi S.P.A.Sucursal Honduras;Contrato De Construccion De Los Puentes La Jagua En Lepaera, Lempira, Guarajambala En Camasca, Intibuca Y Regina En El Negrito Yoro;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;215552
9177;319;2;Sociedad Mercantil Astaldi S.P.A.Sucursal Honduras;Finalizacion Construccion Seccion I-B Y Obras Complementarias Del Anillo Periferico De Tegucigalpa (Tramo: Carretera Ca-5 Norte, Puente Los Laureles Obra Complementaria: Paso A Desnivel Col. Arturo Quezada, Paso A Desnivel Col. Israel Sur, Paso A Desnive;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;15226386
9178;319;2;Sociedad Mercantil Astaldi S.P.A.Sucursal Honduras;Finalizacion Construccion Seccion I-B Y Obras Complementarias Del Anillo Periferico De Tegucigalpa (Tramo: Carretera Ca-5 Norte, Puente Los Laureles Obra Complementaria: Paso A Desnivel Col. Arturo Quezada, Paso A Desnivel Col. Israel Sur, Paso A Desnive;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;95751078
9179;319;2;Sociedad Mercantil Astaldi S.P.A.Sucursal Honduras;Secretaria De Estado En Los Despachos De Infraestructura Y Servicios Publicos (Insep);Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;30838
9180;319;2;Sociedad Mercantil Astaldi S.P.A.Sucursal Honduras;Finalizacion Construccion Seccion I-B Y Obras Complementarias Del Anillo Periferico De Tegucigalpa (Tramo: Carretera Ca-5 Norte, Puente Los Laureles Obra Complementaria: Paso A Desnivel Col. Arturo Quezada, Paso A Desnivel Col. Israel Sur, Paso A Desnive;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;10853565
9181;319;2;Embajada De Los Estados Unidos De America;Heidi J Schellenger;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;2851628
9182;319;2;Embajada De Los Estados Unidos De America;Heidi J Schellenger;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;2405782
9183;319;2;Cuerpo De Bomberos De Honduras;Confederacion De Cuerpos De Bomberos Del Itsmo Centroamericano;Dispensas Oficiales;Donaciones Sector Publico (Decreto 18-90);Con Lugar;1;1830461
9184;319;2;Organismo Internacional Regional De Sanidad Agropecuaria  Oirsa;Organismo Internacional De Sanidad Agropecuaria  Oirsa;Dispensas Oficiales;Organismo Internacional Regional De Sanidad Agropecuaria Oirsa;Con Lugar;1;51675
9185;319;2;Programa De Las Naciones Unidas  Para El Desarrollo  Pnud;Programa De Las Naciones Unidas Para El Desarrollo (Pnud) Para Uso Del Proyecto 00087688 Apoyo  Estrategico  A  Hondutel;Dispensas Oficiales;Programa De Las Naciones Unidas Para El Desarrollo P.N.U.D.;Con Lugar;1;4343396
9186;319;2;Palmerola International Airport S.A De C.V (Pia S.A De C.V).;Palmerola International Airport S.A De C.V (Pia S.A De C.V).;Dispensas Especiales;App;Con Lugar;1;2968036
9187;319;2;La Asociacion  Capacitacion Educacion, Produccion, Unificacion, Desarrollo, Organizacion    Cepudo;Cepudo;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;50075
9188;319;2;Tgi Diving Supplies, S. De R.L;Tgi Diving Supplies, S. De R.L;Dispensas Especiales;Zolitur;Con Lugar;1;51161
9189;319;2;Bay Island Electric Suply Y Plaza Mar;Bay Island Electric Suply Y Plaza Mar;Dispensas Especiales;Zolitur;Con Lugar;1;2261453
